ID, Driver Name, Gap To Leader, Gap To 1 Ahead, Gap To 2 Ahead, Gap To 3 Ahead, Gap To 1 Behind, Gap To 2 Behind, Gap To 3 Behind, Current Lap Time, Current S1, Current S2, Last Lap Time, Last S1, Last S2, Last S3, , ID, Driver Name, Gap To Leader, Gap To 1 Ahead, Gap To 2 Ahead, Gap To 3 Ahead, Gap To 1 Behind, Gap To 2 Behind, Gap To 3 Behind, Current Lap Time, Current S1, Current S2, Last Lap Time, Last S1, Last S2, Last S3, , ID, Driver Name, Gap To Leader, Gap To 1 Ahead, Gap To 2 Ahead, Gap To 3 Ahead, Gap To 1 Behind, Gap To 2 Behind, Gap To 3 Behind, Current Lap Time, Current S1, Current S2, Last Lap Time, Last S1, Last S2, Last S3, , ID, Driver Name, Gap To Leader, Gap To 1 Ahead, Gap To 2 Ahead, Gap To 3 Ahead, Gap To 1 Behind, Gap To 2 Behind, Gap To 3 Behind, Current Lap Time, Current S1, Current S2, Last Lap Time, Last S1, Last S2, Last S3, , ID, Driver Name, Gap To Leader, Gap To 1 Ahead, Gap To 2 Ahead, Gap To 3 Ahead, Gap To 1 Behind, Gap To 2 Behind, Gap To 3 Behind, Current Lap Time, Current S1, Current S2, Last Lap Time, Last S1, Last S2, Last S3, , ID, Driver Name, Gap To Leader, Gap To 1 Ahead, Gap To 2 Ahead, Gap To 3 Ahead, Gap To 1 Behind, Gap To 2 Behind, Gap To 3 Behind, Current Lap Time, Current S1, Current S2, Last Lap Time, Last S1, Last S2, Last S3, , ID, Driver Name, Gap To Leader, Gap To 1 Ahead, Gap To 2 Ahead, Gap To 3 Ahead, Gap To 1 Behind, Gap To 2 Behind, Gap To 3 Behind, Current Lap Time, Current S1, Current S2, Last Lap Time, Last S1, Last S2, Last S3, , ID, Driver Name, Gap To Leader, Gap To 1 Ahead, Gap To 2 Ahead, Gap To 3 Ahead, Gap To 1 Behind, Gap To 2 Behind, Gap To 3 Behind, Current Lap Time, Current S1, Current S2, Last Lap Time, Last S1, Last S2, Last S3, , ID, Driver Name, Gap To Leader, Gap To 1 Ahead, Gap To 2 Ahead, Gap To 3 Ahead, Gap To 1 Behind, Gap To 2 Behind, Gap To 3 Behind, Current Lap Time, Current S1, Current S2, Last Lap Time, Last S1, Last S2, Last S3, , ID, Driver Name, Gap To Leader, Gap To 1 Ahead, Gap To 2 Ahead, Gap To 3 Ahead, Gap To 1 Behind, Gap To 2 Behind, Gap To 3 Behind, Current Lap Time, Current S1, Current S2, Last Lap Time, Last S1, Last S2, Last S3, , ID, Driver Name, Gap To Leader, Gap To 1 Ahead, Gap To 2 Ahead, Gap To 3 Ahead, Gap To 1 Behind, Gap To 2 Behind, Gap To 3 Behind, Current Lap Time, Current S1, Current S2, Last Lap Time, Last S1, Last S2, Last S3, , ID, Driver Name, Gap To Leader, Gap To 1 Ahead, Gap To 2 Ahead, Gap To 3 Ahead, Gap To 1 Behind, Gap To 2 Behind, Gap To 3 Behind, Current Lap Time, Current S1, Current S2, Last Lap Time, Last S1, Last S2, Last S3, , ID, Driver Name, Gap To Leader, Gap To 1 Ahead, Gap To 2 Ahead, Gap To 3 Ahead, Gap To 1 Behind, Gap To 2 Behind, Gap To 3 Behind, Current Lap Time, Current S1, Current S2, Last Lap Time, Last S1, Last S2, Last S3, , ID, Driver Name, Gap To Leader, Gap To 1 Ahead, Gap To 2 Ahead, Gap To 3 Ahead, Gap To 1 Behind, Gap To 2 Behind, Gap To 3 Behind, Current Lap Time, Current S1, Current S2, Last Lap Time, Last S1, Last S2, Last S3, , ID, Driver Name, Gap To Leader, Gap To 1 Ahead, Gap To 2 Ahead, Gap To 3 Ahead, Gap To 1 Behind, Gap To 2 Behind, Gap To 3 Behind, Current Lap Time, Current S1, Current S2, Last Lap Time, Last S1, Last S2, Last S3, , ID, Driver Name, Gap To Leader, Gap To 1 Ahead, Gap To 2 Ahead, Gap To 3 Ahead, Gap To 1 Behind, Gap To 2 Behind, Gap To 3 Behind, Current Lap Time, Current S1, Current S2, Last Lap Time, Last S1, Last S2, Last S3, , ID, Driver Name, Gap To Leader, Gap To 1 Ahead, Gap To 2 Ahead, Gap To 3 Ahead, Gap To 1 Behind, Gap To 2 Behind, Gap To 3 Behind, Current Lap Time, Current S1, Current S2, Last Lap Time, Last S1, Last S2, Last S3, , ID, Driver Name, Gap To Leader, Gap To 1 Ahead, Gap To 2 Ahead, Gap To 3 Ahead, Gap To 1 Behind, Gap To 2 Behind, Gap To 3 Behind, Current Lap Time, Current S1, Current S2, Last Lap Time, Last S1, Last S2, Last S3, , ID, Driver Name, Gap To Leader, Gap To 1 Ahead, Gap To 2 Ahead, Gap To 3 Ahead, Gap To 1 Behind, Gap To 2 Behind, Gap To 3 Behind, Current Lap Time, Current S1, Current S2, Last Lap Time, Last S1, Last S2, Last S3, , ID, Driver Name, Gap To Leader, Gap To 1 Ahead, Gap To 2 Ahead, Gap To 3 Ahead, Gap To 1 Behind, Gap To 2 Behind, Gap To 3 Behind, Current Lap Time, Current S1, Current S2, Last Lap Time, Last S1, Last S2, Last S3, , 
0, Blanc, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,  ,  ,  ,  , , 1, Chapman, 0, -, -, -, 0, 0, 0, 0, 0, 0,  ,  ,  ,  , , 2, De Graaf, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,  ,  ,  ,  , , 3, Flores, 0, 0, 0, 0, 0, 0, -, 0, 0, 0,  ,  ,  ,  , , 4, Gonzalez, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,  ,  ,  ,  , , 5, Holtz, 0, 0, -, -, 0, 0, 0, 0, 0, 0,  ,  ,  ,  , , 6, Lipponen, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,  ,  ,  ,  , , 7, Lundqvist, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,  ,  ,  ,  , , 8, Moreno, 0, 0, 0, 0, -, -, -, 0, 0, 0,  ,  ,  ,  , , 9, North, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,  ,  ,  ,  , , 10, Oliveira, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,  ,  ,  ,  , , 11, Ribeiro, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,  ,  ,  ,  , , 12, Saarinen, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,  ,  ,  ,  , , 13, Schmidt, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,  ,  ,  ,  , , 14, Sharp, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,  ,  ,  ,  , , 15, Surikov, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,  ,  ,  ,  , , 16, Vázquez, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,  ,  ,  ,  , , 17, Vidal, 0, 0, 0, 0, 0, -, -, 0, 0, 0,  ,  ,  ,  , , 18, Wexler, 0, 0, 0, -, 0, 0, 0, 0, 0, 0,  ,  ,  ,  , , 19, Woodford, 0, 0, 0, 0, -, -, -, 0, 0, 0,  ,  ,  ,  , , 
0, Blanc, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,  ,  ,  ,  , , 1, Chapman, 0, -, -, -, 0, 0, 0, 0, 0, 0,  ,  ,  ,  , , 2, De Graaf, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,  ,  ,  ,  , , 3, Flores, 0, 0, 0, 0, 0, 0, -, 0, 0, 0,  ,  ,  ,  , , 4, Gonzalez, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,  ,  ,  ,  , , 5, Holtz, 0, 0, -, -, 0, 0, 0, 0, 0, 0,  ,  ,  ,  , , 6, Lipponen, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,  ,  ,  ,  , , 7, Lundqvist, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,  ,  ,  ,  , , 8, Moreno, 0, 0, 0, 0, -, -, -, 0, 0, 0,  ,  ,  ,  , , 9, North, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,  ,  ,  ,  , , 10, Oliveira, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,  ,  ,  ,  , , 11, Ribeiro, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,  ,  ,  ,  , , 12, Saarinen, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,  ,  ,  ,  , , 13, Schmidt, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,  ,  ,  ,  , , 14, Sharp, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,  ,  ,  ,  , , 15, Surikov, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,  ,  ,  ,  , , 16, Vázquez, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,  ,  ,  ,  , , 17, Vidal, 0, 0, 0, 0, 0, -, -, 0, 0, 0,  ,  ,  ,  , , 18, Wexler, 0, 0, 0, -, 0, 0, 0, 0, 0, 0,  ,  ,  ,  , , 19, Woodford, 0, 0, 0, 0, -, -, -, 0, 0, 0,  ,  ,  ,  , , 
0, Blanc, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,  ,  ,  ,  , , 1, Chapman, 0, -, -, -, 0, 0, 0, 0, 0, 0,  ,  ,  ,  , , 2, De Graaf, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,  ,  ,  ,  , , 3, Flores, 0, 0, 0, 0, 0, 0, -, 0, 0, 0,  ,  ,  ,  , , 4, Gonzalez, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,  ,  ,  ,  , , 5, Holtz, 0, 0, -, -, 0, 0, 0, 0, 0, 0,  ,  ,  ,  , , 6, Lipponen, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,  ,  ,  ,  , , 7, Lundqvist, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,  ,  ,  ,  , , 8, Moreno, 0, 0, 0, 0, -, -, -, 0, 0, 0,  ,  ,  ,  , , 9, North, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,  ,  ,  ,  , , 10, Oliveira, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,  ,  ,  ,  , , 11, Ribeiro, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,  ,  ,  ,  , , 12, Saarinen, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,  ,  ,  ,  , , 13, Schmidt, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,  ,  ,  ,  , , 14, Sharp, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,  ,  ,  ,  , , 15, Surikov, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,  ,  ,  ,  , , 16, Vázquez, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,  ,  ,  ,  , , 17, Vidal, 0, 0, 0, 0, 0, -, -, 0, 0, 0,  ,  ,  ,  , , 18, Wexler, 0, 0, 0, -, 0, 0, 0, 0, 0, 0,  ,  ,  ,  , , 19, Woodford, 0, 0, 0, 0, -, -, -, 0, 0, 0,  ,  ,  ,  , , 
0, Blanc, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,  ,  ,  ,  , , 1, Chapman, 0, -, -, -, 0, 0, 0, 0, 0, 0,  ,  ,  ,  , , 2, De Graaf, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,  ,  ,  ,  , , 3, Flores, 0, 0, 0, 0, 0, 0, -, 0, 0, 0,  ,  ,  ,  , , 4, Gonzalez, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,  ,  ,  ,  , , 5, Holtz, 0, 0, -, -, 0, 0, 0, 0, 0, 0,  ,  ,  ,  , , 6, Lipponen, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,  ,  ,  ,  , , 7, Lundqvist, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,  ,  ,  ,  , , 8, Moreno, 0, 0, 0, 0, -, -, -, 0, 0, 0,  ,  ,  ,  , , 9, North, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,  ,  ,  ,  , , 10, Oliveira, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,  ,  ,  ,  , , 11, Ribeiro, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,  ,  ,  ,  , , 12, Saarinen, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,  ,  ,  ,  , , 13, Schmidt, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,  ,  ,  ,  , , 14, Sharp, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,  ,  ,  ,  , , 15, Surikov, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,  ,  ,  ,  , , 16, Vázquez, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,  ,  ,  ,  , , 17, Vidal, 0, 0, 0, 0, 0, -, -, 0, 0, 0,  ,  ,  ,  , , 18, Wexler, 0, 0, 0, -, 0, 0, 0, 0, 0, 0,  ,  ,  ,  , , 19, Woodford, 0, 0, 0, 0, -, -, -, 0, 0, 0,  ,  ,  ,  , , 
0, Blanc, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,  ,  ,  ,  , , 1, Chapman, 0, -, -, -, 0, 0, 0, 0, 0, 0,  ,  ,  ,  , , 2, De Graaf, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,  ,  ,  ,  , , 3, Flores, 0, 0, 0, 0, 0, 0, -, 0, 0, 0,  ,  ,  ,  , , 4, Gonzalez, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,  ,  ,  ,  , , 5, Holtz, 0, 0, -, -, 0, 0, 0, 0, 0, 0,  ,  ,  ,  , , 6, Lipponen, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,  ,  ,  ,  , , 7, Lundqvist, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,  ,  ,  ,  , , 8, Moreno, 0, 0, 0, 0, -, -, -, 0, 0, 0,  ,  ,  ,  , , 9, North, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,  ,  ,  ,  , , 10, Oliveira, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,  ,  ,  ,  , , 11, Ribeiro, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,  ,  ,  ,  , , 12, Saarinen, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,  ,  ,  ,  , , 13, Schmidt, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,  ,  ,  ,  , , 14, Sharp, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,  ,  ,  ,  , , 15, Surikov, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,  ,  ,  ,  , , 16, Vázquez, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,  ,  ,  ,  , , 17, Vidal, 0, 0, 0, 0, 0, -, -, 0, 0, 0,  ,  ,  ,  , , 18, Wexler, 0, 0, 0, -, 0, 0, 0, 0, 0, 0,  ,  ,  ,  , , 19, Woodford, 0, 0, 0, 0, -, -, -, 0, 0, 0,  ,  ,  ,  , , 
0, Blanc, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,  ,  ,  ,  , , 1, Chapman, 0, -, -, -, 0, 0, 0, 0, 0, 0,  ,  ,  ,  , , 2, De Graaf, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,  ,  ,  ,  , , 3, Flores, 0, 0, 0, 0, 0, 0, -, 0, 0, 0,  ,  ,  ,  , , 4, Gonzalez, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,  ,  ,  ,  , , 5, Holtz, 0, 0, -, -, 0, 0, 0, 0, 0, 0,  ,  ,  ,  , , 6, Lipponen, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,  ,  ,  ,  , , 7, Lundqvist, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,  ,  ,  ,  , , 8, Moreno, 0, 0, 0, 0, -, -, -, 0, 0, 0,  ,  ,  ,  , , 9, North, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,  ,  ,  ,  , , 10, Oliveira, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,  ,  ,  ,  , , 11, Ribeiro, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,  ,  ,  ,  , , 12, Saarinen, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,  ,  ,  ,  , , 13, Schmidt, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,  ,  ,  ,  , , 14, Sharp, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,  ,  ,  ,  , , 15, Surikov, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,  ,  ,  ,  , , 16, Vázquez, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,  ,  ,  ,  , , 17, Vidal, 0, 0, 0, 0, 0, -, -, 0, 0, 0,  ,  ,  ,  , , 18, Wexler, 0, 0, 0, -, 0, 0, 0, 0, 0, 0,  ,  ,  ,  , , 19, Woodford, 0, 0, 0, 0, -, -, -, 0, 0, 0,  ,  ,  ,  , , 
0, Blanc, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,  ,  ,  ,  , , 1, Chapman, 0, -, -, -, 0, 0, 0, 0, 0, 0,  ,  ,  ,  , , 2, De Graaf, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,  ,  ,  ,  , , 3, Flores, 0, 0, 0, 0, 0, 0, -, 0, 0, 0,  ,  ,  ,  , , 4, Gonzalez, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,  ,  ,  ,  , , 5, Holtz, 0, 0, -, -, 0, 0, 0, 0, 0, 0,  ,  ,  ,  , , 6, Lipponen, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,  ,  ,  ,  , , 7, Lundqvist, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,  ,  ,  ,  , , 8, Moreno, 0, 0, 0, 0, -, -, -, 0, 0, 0,  ,  ,  ,  , , 9, North, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,  ,  ,  ,  , , 10, Oliveira, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,  ,  ,  ,  , , 11, Ribeiro, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,  ,  ,  ,  , , 12, Saarinen, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,  ,  ,  ,  , , 13, Schmidt, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,  ,  ,  ,  , , 14, Sharp, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,  ,  ,  ,  , , 15, Surikov, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,  ,  ,  ,  , , 16, Vázquez, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,  ,  ,  ,  , , 17, Vidal, 0, 0, 0, 0, 0, -, -, 0, 0, 0,  ,  ,  ,  , , 18, Wexler, 0, 0, 0, -, 0, 0, 0, 0, 0, 0,  ,  ,  ,  , , 19, Woodford, 0, 0, 0, 0, -, -, -, 0, 0, 0,  ,  ,  ,  , , 
0, Blanc, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,  ,  ,  ,  , , 1, Chapman, 0, -, -, -, 0, 0, 0, 0, 0, 0,  ,  ,  ,  , , 2, De Graaf, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,  ,  ,  ,  , , 3, Flores, 0, 0, 0, 0, 0, 0, -, 0, 0, 0,  ,  ,  ,  , , 4, Gonzalez, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,  ,  ,  ,  , , 5, Holtz, 0, 0, -, -, 0, 0, 0, 0, 0, 0,  ,  ,  ,  , , 6, Lipponen, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,  ,  ,  ,  , , 7, Lundqvist, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,  ,  ,  ,  , , 8, Moreno, 0, 0, 0, 0, -, -, -, 0, 0, 0,  ,  ,  ,  , , 9, North, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,  ,  ,  ,  , , 10, Oliveira, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,  ,  ,  ,  , , 11, Ribeiro, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,  ,  ,  ,  , , 12, Saarinen, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,  ,  ,  ,  , , 13, Schmidt, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,  ,  ,  ,  , , 14, Sharp, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,  ,  ,  ,  , , 15, Surikov, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,  ,  ,  ,  , , 16, Vázquez, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,  ,  ,  ,  , , 17, Vidal, 0, 0, 0, 0, 0, -, -, 0, 0, 0,  ,  ,  ,  , , 18, Wexler, 0, 0, 0, -, 0, 0, 0, 0, 0, 0,  ,  ,  ,  , , 19, Woodford, 0, 0, 0, 0, -, -, -, 0, 0, 0,  ,  ,  ,  , , 
0, Blanc, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,  ,  ,  ,  , , 1, Chapman, 0, -, -, -, 0, 0, 0, 0, 0, 0,  ,  ,  ,  , , 2, De Graaf, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,  ,  ,  ,  , , 3, Flores, 0, 0, 0, 0, 0, 0, -, 0, 0, 0,  ,  ,  ,  , , 4, Gonzalez, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,  ,  ,  ,  , , 5, Holtz, 0, 0, -, -, 0, 0, 0, 0, 0, 0,  ,  ,  ,  , , 6, Lipponen, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,  ,  ,  ,  , , 7, Lundqvist, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,  ,  ,  ,  , , 8, Moreno, 0, 0, 0, 0, -, -, -, 0, 0, 0,  ,  ,  ,  , , 9, North, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,  ,  ,  ,  , , 10, Oliveira, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,  ,  ,  ,  , , 11, Ribeiro, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,  ,  ,  ,  , , 12, Saarinen, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,  ,  ,  ,  , , 13, Schmidt, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,  ,  ,  ,  , , 14, Sharp, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,  ,  ,  ,  , , 15, Surikov, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,  ,  ,  ,  , , 16, Vázquez, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,  ,  ,  ,  , , 17, Vidal, 0, 0, 0, 0, 0, -, -, 0, 0, 0,  ,  ,  ,  , , 18, Wexler, 0, 0, 0, -, 0, 0, 0, 0, 0, 0,  ,  ,  ,  , , 19, Woodford, 0, 0, 0, 0, -, -, -, 0, 0, 0,  ,  ,  ,  , , 
0, Blanc, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,  ,  ,  ,  , , 1, Chapman, 0, -, -, -, 0, 0, 0, 0, 0, 0,  ,  ,  ,  , , 2, De Graaf, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,  ,  ,  ,  , , 3, Flores, 0, 0, 0, 0, 0, 0, -, 0, 0, 0,  ,  ,  ,  , , 4, Gonzalez, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,  ,  ,  ,  , , 5, Holtz, 0, 0, -, -, 0, 0, 0, 0, 0, 0,  ,  ,  ,  , , 6, Lipponen, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,  ,  ,  ,  , , 7, Lundqvist, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,  ,  ,  ,  , , 8, Moreno, 0, 0, 0, 0, -, -, -, 0, 0, 0,  ,  ,  ,  , , 9, North, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,  ,  ,  ,  , , 10, Oliveira, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,  ,  ,  ,  , , 11, Ribeiro, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,  ,  ,  ,  , , 12, Saarinen, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,  ,  ,  ,  , , 13, Schmidt, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,  ,  ,  ,  , , 14, Sharp, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,  ,  ,  ,  , , 15, Surikov, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,  ,  ,  ,  , , 16, Vázquez, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,  ,  ,  ,  , , 17, Vidal, 0, 0, 0, 0, 0, -, -, 0, 0, 0,  ,  ,  ,  , , 18, Wexler, 0, 0, 0, -, 0, 0, 0, 0, 0, 0,  ,  ,  ,  , , 19, Woodford, 0, 0, 0, 0, -, -, -, 0, 0, 0,  ,  ,  ,  , , 
0, Blanc, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,  ,  ,  ,  , , 1, Chapman, 0, -, -, -, 0, 0, 0, 0, 0, 0,  ,  ,  ,  , , 2, De Graaf, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,  ,  ,  ,  , , 3, Flores, 0, 0, 0, 0, 0, 0, -, 0, 0, 0,  ,  ,  ,  , , 4, Gonzalez, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,  ,  ,  ,  , , 5, Holtz, 0, 0, -, -, 0, 0, 0, 0, 0, 0,  ,  ,  ,  , , 6, Lipponen, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,  ,  ,  ,  , , 7, Lundqvist, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,  ,  ,  ,  , , 8, Moreno, 0, 0, 0, 0, -, -, -, 0, 0, 0,  ,  ,  ,  , , 9, North, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,  ,  ,  ,  , , 10, Oliveira, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,  ,  ,  ,  , , 11, Ribeiro, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,  ,  ,  ,  , , 12, Saarinen, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,  ,  ,  ,  , , 13, Schmidt, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,  ,  ,  ,  , , 14, Sharp, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,  ,  ,  ,  , , 15, Surikov, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,  ,  ,  ,  , , 16, Vázquez, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,  ,  ,  ,  , , 17, Vidal, 0, 0, 0, 0, 0, -, -, 0, 0, 0,  ,  ,  ,  , , 18, Wexler, 0, 0, 0, -, 0, 0, 0, 0, 0, 0,  ,  ,  ,  , , 19, Woodford, 0, 0, 0, 0, -, -, -, 0, 0, 0,  ,  ,  ,  , , 
